room_name,region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Kost Apik Cempaka 15 Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,1.00,875000.00,5.00,3.00,6.00,Kos Putra,8.40,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Kost Apik Dream Sunter Jaya 5 Tipe A Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,1313000.00,4.90,1.00,1.00,Kos Campur,10.08,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Dream Sunter Jaya 5 Tipe B Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,1221000.00,4.30,3.00,3.00,Kos Campur,12.96,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Dream Sunter Jaya 5 Tipe C Tanjung Priok Jakarta Utara,Jakarta Utara,Tanjung Priok,0.00,945000.00,5.00,1.00,4.00,Kos Campur,10.08,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Dreamwork Pluit Tipe A Penjaringan Jakarta Utara,Jakarta Utara,Penjaringan,0.00,2605000.00,4.90,1.00,4.00,Kos Campur,4.80,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
Kost Apik Duri Kosambi 168 Tipe A Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,0.00,1129000.00,4.80,12.00,25.00,Kos Campur,8.10,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
Kost Apik Duri Kosambi 78 Tipe B Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,2.00,1345000.00,4.80,16.00,42.00,Kos Putra,10.80,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1
Kost Apik E 18 Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,1325000.00,4.60,4.00,7.00,Kos Putra,12.00,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
Kost Apik E 18 Tipe B Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,875000.00,5.00,3.00,9.00,Kos Putra,9.00,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
Kost Apik Evy Kalibata Utara Tipe A Pancoran Jakarta Selatan,Jakarta Selatan,Pancoran,0.00,1350000.00,5.00,15.00,29.00,Kos Putri,8.91,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Kost Apik Fidzh Tipe A Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,2.00,1355000.00,4.50,12.00,24.00,Kos Putra,7.00,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik Foryou Tipe B Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,0.00,927500.00,4.80,8.00,19.00,Kos Putra,5.67,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
Kost Apik Foryou Tipe C Duren Sawit Jakarta Timur,Jakarta Timur,Duren Sawit,1.00,1165000.00,5.00,1.00,2.00,Kos Putra,9.00,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
Kost Apik GBU Houseroom Tipe A Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,0.00,1900000.00,4.80,19.00,39.00,Kos Campur,12.25,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Kost Apik GBU Houseroom Tipe B Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,0.00,1650000.00,4.80,14.00,19.00,Kos Campur,9.00,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
Kost Apik GBU Houseroom Tipe C Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,1.00,1187500.00,4.60,45.00,76.00,Kos Campur,12.25,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Kost Apik Golfi Tipe B Kebayoran Lama Jakarta Selatan,Jakarta Selatan,Kebayoran Lama,0.00,1405000.00,4.90,3.00,10.00,Kos Campur,8.50,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
Kost Apik Griya Bona Tipe B Pancoran Jakarta Selatan,Jakarta Selatan,Pancoran,0.00,1165000.00,4.80,4.00,10.00,Kos Campur,9.57,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
Kost Apik Gultom Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,855000.00,4.40,1.00,10.00,Kos Campur,8.64,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Kost Apik Gunung Sahari XI Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,1212500.00,4.50,2.00,5.00,Kos Campur,14.00,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
Kost Apik Gunung Sahari XI Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Sawah Besar,0.00,875000.00,4.60,27.00,50.00,Kos Campur,6.25,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1
Kost Apik H Norin Tipe A Cakung Jakarta Timur,Jakarta Timur,Cakung,0.00,1105000.00,0.00,0.00,4.00,Kos Campur,7.29,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Kost Apik H Norin Tipe B Cakung Jakarta Timur,Jakarta Timur,Cakung,2.00,835000.00,0.00,0.00,2.00,Kos Campur,7.29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
Kost Apik Harapan 18E Tipe B Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,0.00,725000.00,4.90,25.00,44.00,Kos Putra,4.40,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
Kost Apik Ibu Yati Tipe A Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,1022500.00,4.40,6.00,10.00,Kos Campur,7.50,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Kost Apik Jasmine Tipe A Pancoran Jakarta Selatan,Jakarta Selatan,Pancoran,2.00,900000.00,4.60,18.00,29.00,Kos Putri,8.75,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Kebon Kacang Tipe A Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1475000.00,4.60,11.00,23.00,Kos Putri,8.96,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1
Kost Apik Kebon Kacang Tipe B Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1640000.00,4.80,15.00,34.00,Kos Putri,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Kebon Kacang Tipe C Tanah Abang Jakarta Pusat,Jakarta Pusat,Tanah Abang,0.00,1865000.00,4.80,9.00,15.00,Kos Putri,13.50,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1
Kost Apik Ketapang Bunga Tipe A Gajah Mada Jakarta Barat,Jakarta Barat,Kebon Jeruk,1.00,870500.00,4.90,35.00,55.00,Kos Campur,5.00,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Kost Apik Ketapang Bunga Tipe B Gajah Mada Jakarta Barat,Jakarta Barat,Kebon Jeruk,0.00,805000.00,4.80,23.00,40.00,Kos Campur,3.20,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Kost Apik Kingkit IV Tipe A Gambir Jakarta Pusat,Jakarta Pusat,Gambir,1.00,1975000.00,0.00,0.00,0.00,Kos Campur,8.64,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
Kost Apik Kingkit IV Tipe C Gambir Jakarta Pusat,Jakarta Pusat,Gambir,0.00,1725000.00,0.00,0.00,0.00,Kos Campur,5.50,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1
Kost Apik Kramat Tipe A Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,1.00,1975000.00,4.60,4.00,13.00,Kos Campur,20.00,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
Kost Apik Kramat Tipe B Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,0.00,1690000.00,4.80,12.00,23.00,Kos Campur,9.00,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
Kost Apik Kramat Tipe C Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,3.00,1357500.00,4.80,35.00,57.00,Kos Campur,9.00,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
Kost Apik Kramat Tipe D Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,2.00,1025000.00,4.80,21.00,37.00,Kos Campur,9.00,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
Kost Apik Lia Tipe A Sawah Besar Jakarta Pusat,Jakarta Pusat,Jakarta,1.00,1045000.00,4.80,46.00,84.00,Kos Campur,9.00,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
Kost Apik Lia Tipe B Sawah Besar Jakarta Pusat,Jakarta Pusat,Jakarta,2.00,1140000.00,4.60,42.00,65.00,Kos Campur,12.00,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
Kost Apik Lia Tipe C Sawah Besar Jakarta Pusat,Jakarta Pusat,Jakarta,0.00,1710000.00,4.50,12.00,22.00,Kos Campur,9.00,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1
Kost Apik Lia Tipe D Sawah Besar Jakarta Pusat,Jakarta Pusat,Jakarta,2.00,902500.00,4.60,20.00,35.00,Kos Campur,9.00,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
Kost Apik Lia Tipe E Sawah Besar Jakarta Pusat,Jakarta Pusat,Jakarta,0.00,1757500.00,4.60,19.00,35.00,Kos Campur,12.00,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1
Kost Apik Lily Tipe B Tebet Jakarta Selatan,Jakarta Selatan,Tebet,0.00,1307500.00,4.80,4.00,8.00,Kos Putri,6.72,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Lukman Syariah Tipe B Pasar Minggu Jakarta Selatan,Jakarta Selatan,Pasar Minggu,1.00,925000.00,4.90,6.00,12.00,Kos Putra,10.50,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
Kost Apik Madani Tipe B Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,855000.00,5.00,5.00,13.00,Kos Putri,6.75,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
Kost Apik Muara Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1355000.00,4.50,3.00,6.00,Kos Campur,5.95,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Kost Apik Muara Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1355000.00,4.50,3.00,6.00,Kos Campur,5.95,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Kost Apik Muara Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1355000.00,4.50,3.00,6.00,Kos Campur,5.95,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Kost Apik Muara Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1355000.00,4.50,3.00,6.00,Kos Campur,5.95,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Kost Apik Mustika Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,1165000.00,3.50,1.00,4.00,Kos Campur,8.75,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Kost Apik Mustika Tipe B Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,975000.00,4.90,3.00,15.00,Kos Campur,8.75,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Kost Apik Nabila Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,1.00,1625000.00,0.00,0.00,2.00,Kos Putri,10.24,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Nabila Tipe B Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,1.00,1125000.00,4.90,3.00,7.00,Kos Putri,10.24,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kost Apik Nabila Tipe C Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,825000.00,5.00,4.00,6.00,Kos Putri,6.00,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kost Apik Nuansa 2 Tanjung Duren Tipe A Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,1.00,991000.00,4.90,18.00,27.00,Kos Campur,4.86,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
Kost Apik Nuansa 2 Tanjung Duren Tipe B Grogol Petamburan Jakarta Barat,Jakarta Barat,Grogol Petamburan,2.00,1425000.00,4.60,6.00,8.00,Kos Campur,11.00,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
Kost Apik Pengantin Ali Tipe A Ciracas Jakarta Timur,Jakarta Timur,Ciracas,0.00,1165000.00,5.00,1.00,3.00,Kos Putri,11.47,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
Kost Apik Pondok Jaya VIII Tipe C Mampang Prapatan Jakarta Selatan,Jakarta Selatan,Mampang Prapatan,1.00,1325000.00,4.40,16.00,27.00,Kos Putra,5.10,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1
Kost Apik Pondok Madani Tipe A Johar Baru Jakarta Pusat,Jakarta Pusat,Johar Baru,0.00,1212500.00,4.60,24.00,59.00,Kos Campur,5.67,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik Pondok Sagre Kepu Tipe A Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1203000.00,4.80,9.00,12.00,Kos Campur,8.00,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Pondok Sagre Kepu Tipe B Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1298000.00,4.90,6.00,10.00,Kos Campur,8.00,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Pondok Sagre Kepu Tipe C Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1535500.00,4.80,50.00,95.00,Kos Campur,8.00,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Pondok Sagre Kepu Tipe D Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1583000.00,4.80,16.00,25.00,Kos Campur,8.00,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Kost Apik Prospera Living Tipe A Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1733100.00,0.00,0.00,0.00,Kos Campur,16.20,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Kost Apik Prospera Living Tipe B Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1323000.00,0.00,0.00,7.00,Kos Campur,8.64,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Kost Apik Prospera Living Tipe C Senen Jakarta Pusat,Jakarta Pusat,Senen,1.00,923000.00,0.00,0.00,1.00,Kos Campur,8.64,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
Kost Apik Protein Otista Tipe A Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,1355000.00,4.40,3.00,3.00,Kos Putri,7.00,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
Kost Apik Protein Otista Tipe B Jatinegara Jakarta Timur,Jakarta Timur,Jatinegara,0.00,927500.00,4.80,39.00,53.00,Kos Putri,5.00,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Kost Apik Puri Rinda Tipe A Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,0.00,2685000.00,5.00,3.00,5.00,Kos Putri,10.50,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
Kost Apik Puri Rinda Tipe B Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,0.00,1830000.00,4.90,4.00,12.00,Kos Putri,9.00,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
Kost Apik Puri Rinda Tipe C Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,1.00,1735000.00,5.00,5.00,8.00,Kos Putri,9.00,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
Kost Apik R & R Condet Tipe A Pasar Rebo Jakarta Timur,Jakarta Timur,Pasar Rebo,1.00,1117500.00,0.00,0.00,1.00,Kos Campur,6.00,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Apik R & R Condet Tipe B Pasar Rebo Jakarta Timur,Jakarta Timur,Pasar Rebo,0.00,1022500.00,4.60,18.00,28.00,Kos Campur,9.00,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Apik R & R Condet Tipe C Pasar Rebo Jakarta Timur,Jakarta Timur,Pasar Rebo,0.00,880000.00,4.60,21.00,27.00,Kos Campur,5.60,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
Kost Apik R Sari Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,807500.00,4.50,1.00,14.00,Kos Campur,4.25,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik R Sari Tipe B Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,3.00,712500.00,4.60,5.00,31.00,Kos Campur,4.25,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik Rawamangun 23A Tipe A Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,1.00,1225000.00,5.00,3.00,11.00,Kos Putri,13.26,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Kost Apik Rawamangun 23A Tipe C Pulo Gadung Jakarta Timur,Jakarta Timur,Pulo Gadung,0.00,925000.00,4.50,3.00,7.00,Kos Putri,9.00,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Kost Apik Rawasari 29 Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,1275000.00,4.40,10.00,30.00,Kos Campur,8.68,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Kost Apik Rayan Tipe A Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,1200000.00,4.50,7.00,15.00,Kos Campur,12.25,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kost Apik Restu Ibu Lenteng Agung Tipe E Jagakarsa Jakarta Selatan,Jakarta Selatan,Jagakarsa,2.00,700000.00,4.90,33.00,63.00,Kos Putri,7.84,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
Kost Apik Sakura 9 Tipe A Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,0.00,1155000.00,4.80,47.00,71.00,Kos Campur,9.00,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
Kost Apik Seroja 1 Tipe A Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,0.00,761000.00,4.80,8.00,12.00,Kos Campur,6.00,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik Seroja 1 Tipe B Cengkareng Jakarta Barat,Jakarta Barat,Cengkareng,2.00,738000.00,4.60,13.00,25.00,Kos Campur,4.00,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Kost Apik Shafira Tipe A Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,0.00,1625000.00,4.60,10.00,26.00,Kos Putri,15.75,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Shafira Tipe B Kemayoran Jakarta Pusat,Jakarta Pusat,Kemayoran,1.00,1425000.00,4.90,3.00,5.00,Kos Putri,15.75,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Kost Apik Sulthan Tipe A Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,1425000.00,4.90,3.00,5.00,Kos Putri,18.00,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
Kost Apik Sulthan Tipe B Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,1315000.00,0.00,0.00,2.00,Kos Putri,10.50,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Kost Apik Sulthan Tipe C Cilandak Jakarta Selatan,Jakarta Selatan,Cilandak,0.00,1225000.00,4.80,7.00,17.00,Kos Putri,9.00,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Kost Apik Syarifa Tipe A Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,2125000.00,5.00,4.00,7.00,Kos Putri,11.84,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Kost Apik Syarifa Tipe B Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,0.00,2025000.00,4.90,2.00,4.00,Kos Putri,9.60,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Kost Apik Syarifa Tipe C Cempaka Putih Jakarta Pusat,Jakarta Pusat,Cempaka Putih,2.00,1451000.00,5.00,6.00,7.00,Kos Putri,10.24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kost Apik Thunder 2 Meruya Tipe A Kembangan Jakarta Barat,Jakarta Barat,Kembangan,1.00,1275000.00,4.80,2.00,4.00,Kos Putri,7.13,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
Kost Apik Tiga Nur Tipe B Senen Jakarta Pusat,Jakarta Pusat,Senen,1.00,1825000.00,4.60,14.00,33.00,Kos Campur,12.00,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
Kost Apik Tiga Nur Tipe C Senen Jakarta Pusat,Jakarta Pusat,Senen,0.00,1405000.00,4.80,29.00,55.00,Kos Campur,9.00,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Kost Apik Utan Kayu 3 Tipe A Matraman Jakarta Timur,Jakarta Timur,Matraman,1.00,1273000.00,4.80,15.00,24.00,Kos Campur,7.50,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
