region,location,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi,is_discount
Jakarta Timur,Duren Sawit,0.0,1625000.0,4.9,18.0,41.0,Kos Putri,9.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Timur,Duren Sawit,0.0,1267000.0,4.1,3.0,4.0,Kos Putri,6.25,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Barat,Taman Sari,0.0,1621000.0,4.8,21.0,39.0,Kos Putra,42.0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,1222000.0,4.8,27.0,38.0,Kos Putra,21.0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1830000.0,4.8,5.0,17.0,Kos Campur,13.640000000000002,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1735000.0,4.8,12.0,31.0,Kos Campur,11.47,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1640000.0,4.8,8.0,18.0,Kos Campur,7.75,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1450000.0,4.9,5.0,9.0,Kos Putra,17.6,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1260000.0,4.8,6.0,18.0,Kos Putra,10.5,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Duren Sawit,0.0,1125000.0,4.6,1.0,4.0,Kos Putra,10.5,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1
Jakarta Timur,Kramat Jati,2.0,1640000.0,4.8,71.0,133.0,Kos Putri,9.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Timur,Kramat Jati,0.0,1830000.0,4.9,68.0,112.0,Kos Putri,12.0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Kebayoran Lama,0.0,2125000.0,4.8,4.0,7.0,Kos Putra,7.5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
Jakarta Selatan,Kebayoran Lama,0.0,1725000.0,4.8,8.0,15.0,Kos Putra,5.720000000000001,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
Jakarta Timur,Kecamatan Matraman,0.0,1267000.0,4.5,24.0,53.0,Kos Campur,9.0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
Jakarta Pusat,Tanah Abang,0.0,3025000.0,5.0,1.0,6.0,Kos Putri,43.2,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
Jakarta Pusat,Tanah Abang,0.0,2725000.0,4.9,2.0,6.0,Kos Putri,19.25,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
Jakarta Pusat,Tanah Abang,0.0,2575000.0,4.9,9.0,15.0,Kos Putri,10.5,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
Jakarta Pusat,Tanah Abang,0.0,2325000.0,4.6,21.0,42.0,Kos Putri,7.5,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Setiabudi,0.0,2495000.0,4.5,36.0,65.0,Kos Campur,9.0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,2050000.0,4.6,26.0,62.0,Kos Campur,9.899999999999999,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Jakarta Barat,Grogol Petamburan,2.0,2500000.0,4.8,16.0,33.0,Kos Campur,9.899999999999999,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,2685000.0,4.5,3.0,5.0,Kos Putri,15.179999999999998,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Timur,Pulo Gadung,0.0,2375000.0,5.0,3.0,8.0,Kos Putri,12.209999999999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Timur,Pulo Gadung,0.0,2162500.0,4.8,10.0,14.0,Kos Putri,12.209999999999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Timur,Pulo Gadung,2.0,2067500.0,4.8,10.0,16.0,Kos Putri,12.209999999999999,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Selatan,Kebayoran Baru,0.0,3350000.0,4.6,1.0,12.0,Kos Campur,14.399999999999999,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Timur,Matraman,0.0,1526000.0,4.8,5.0,10.0,Kos Campur,7.800000000000001,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Jakarta Timur,Matraman,0.0,1275000.0,4.5,5.0,14.0,Kos Campur,7.800000000000001,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Jakarta Timur,Cakung,0.0,1700000.0,4.9,3.0,8.0,Kos Putri,10.8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Timur,Cakung,0.0,1600000.0,4.8,5.0,9.0,Kos Putri,8.8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
Jakarta Barat,Kecamatan Palmerah,2.0,2175000.0,4.9,9.0,15.0,Kos Campur,9.0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Kebon Jeruk,0.0,1622500.0,4.8,21.0,35.0,Kos Campur,9.899999999999999,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
Jakarta Barat,Kebon Jeruk,1.0,1510000.0,4.8,4.0,9.0,Kos Campur,13.299999999999999,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,1735000.0,4.4,7.0,35.0,Kos Campur,6.6000000000000005,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
Jakarta Barat,Grogol Petamburan,0.0,1640000.0,4.5,3.0,17.0,Kos Campur,6.6000000000000005,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
Jakarta Barat,Grogol Petamburan,0.0,1625000.0,4.4,3.0,19.0,Kos Campur,6.6000000000000005,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
Jakarta Selatan,Pasar Minggu,0.0,1953500.0,4.8,22.0,38.0,Kos Campur,20.0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kebayoran Lama,0.0,2020000.0,4.8,4.0,8.0,Kos Campur,8.399999999999999,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Pasar Minggu,0.0,1625000.0,5.0,19.0,46.0,Kos Putri,6.0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0
Jakarta Timur,Kramat Jati,0.0,2590000.0,4.9,9.0,21.0,Kos Putri,18.0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1
Jakarta Timur,Kramat Jati,1.0,1735000.0,5.0,1.0,1.0,Kos Putri,8.0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Cilandak,2.0,2995000.0,4.6,66.0,117.0,Kos Campur,15.75,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,3025000.0,5.0,1.0,5.0,Kos Campur,13.5,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,2233000.0,4.5,5.0,9.0,Kos Campur,12.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Grogol Petamburan,0.0,1925000.0,4.9,6.0,11.0,Kos Campur,9.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
Jakarta Pusat,Kemayoran,0.0,1900000.0,4.6,24.0,86.0,Kos Putri,11.7,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Timur,Duren Sawit,2.0,1925000.0,4.9,39.0,89.0,Kos Campur,13.5,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1925000.0,4.6,2.0,7.0,Kos Campur,12.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,0.0,1735000.0,4.6,4.0,28.0,Kos Campur,9.0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Timur,Makasar,1.0,1405000.0,5.0,1.0,1.0,Kos Campur,7.5,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
Jakarta Timur,Makasar,0.0,1640000.0,4.8,14.0,23.0,Kos Campur,7.5,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Jakarta Selatan,Mampang Prapatan,3.0,3365000.0,4.6,29.0,66.0,Kos Campur,15.2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
Jakarta Selatan,Cilandak,0.0,2525000.0,4.9,21.0,36.0,Kos Putri,8.959999999999999,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0
Jakarta Timur,Pulo Gadung,2.0,2463000.0,4.9,3.0,6.0,Kos Campur,12.25,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
Jakarta Timur,Pulo Gadung,0.0,2775000.0,5.0,1.0,2.0,Kos Campur,12.25,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Kecamatan Tanah Abang,0.0,2425000.0,4.5,25.0,45.0,Kos Putri,9.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0
Jakarta Pusat,Kecamatan Tanah Abang,0.0,1975000.0,4.6,12.0,25.0,Kos Putri,9.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
Jakarta Pusat,Tanah Abang,0.0,1725000.0,0.0,0.0,2.0,Kos Putri,7.5,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
Jakarta Selatan,Pesanggrahan,0.0,2590000.0,5.0,1.0,3.0,Kos Putri,21.08,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Selatan,Pesanggrahan,0.0,2257500.0,4.4,2.0,13.0,Kos Putri,12.600000000000001,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Pusat,Senen,0.0,2509000.0,0.0,0.0,4.0,Kos Campur,12.0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
Jakarta Pusat,Senen,0.0,1865000.0,4.1,1.0,14.0,Kos Campur,12.0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Lama,1.0,2055000.0,4.8,6.0,16.0,Kos Putri,6.0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Lama,0.0,2455000.0,4.6,4.0,5.0,Kos Putri,6.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Kecamatan Tanah Abang,0.0,1525000.0,4.6,33.0,59.0,Kos Campur,12.25,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
Jakarta Pusat,Senen,0.0,1972500.0,4.9,9.0,48.0,Kos Putri,13.939999999999998,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
Jakarta Selatan,Pesanggrahan,0.0,1675000.0,5.0,2.0,4.0,Kos Putri,7.0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Pesanggrahan,2.0,1475000.0,4.9,11.0,25.0,Kos Putri,5.75,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Barat,Palmerah,0.0,1877500.0,4.4,13.0,24.0,Kos Campur,5.0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Baru,1.0,3245000.0,4.8,4.0,4.0,Kos Campur,15.0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
Jakarta Utara,Cilincing,0.0,1260000.0,0.0,0.0,1.0,Kos Campur,9.0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Jakarta Utara,Cilincing,1.0,880000.0,4.4,11.0,27.0,Kos Campur,9.0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Jakarta Pusat,Sawah Besar,0.0,2425000.0,4.6,18.0,24.0,Kos Campur,14.700000000000001,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,2075000.0,4.6,58.0,122.0,Kos Campur,12.600000000000001,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
Jakarta Barat,Kembangan,0.0,2225000.0,0.0,0.0,1.0,Kos Campur,16.12,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
Jakarta Barat,Kembangan,1.0,1925000.0,4.9,9.0,26.0,Kos Campur,8.68,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Barat,Kembangan,0.0,1000000.0,4.6,14.0,25.0,Kos Campur,12.18,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Jakarta Selatan,Kebayoran Lama,1.0,1825000.0,4.4,7.0,8.0,Kos Campur,9.799999999999999,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
Jakarta Selatan,Kebayoran Lama,0.0,1805000.0,4.5,7.0,16.0,Kos Putra,9.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
Jakarta Selatan,Tebet,0.0,2248000.0,0.0,0.0,2.0,Kos Putri,12.0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Selatan,Tebet,0.0,1735000.0,4.8,14.0,35.0,Kos Putri,9.0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
Jakarta Selatan,Kebayoran Lama,0.0,1395000.0,4.3,2.0,10.0,Kos Putri,12.0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Kecamatan Kebayoran Lama,0.0,1255000.0,4.6,11.0,24.0,Kos Putri,12.0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Jakarta Selatan,Kecamatan Kebayoran Lama,0.0,1425000.0,4.8,10.0,30.0,Kos Putri,12.0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Tebet,0.0,3153000.0,4.8,12.0,19.0,Kos Campur,11.2,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,2685000.0,4.6,10.0,14.0,Kos Campur,11.2,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
Jakarta Selatan,Tebet,0.0,2685000.0,4.6,10.0,14.0,Kos Campur,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jakarta Timur,Kramat Jati,0.0,1875000.0,0.0,0.0,2.0,Kos Campur,10.5,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Jakarta Selatan,Mampang Prapatan,0.0,2675000.0,4.9,9.0,13.0,Kos Campur,8.68,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Selatan,Mampang Prapatan,0.0,2525000.0,4.9,11.0,20.0,Kos Campur,10.639999999999999,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
Jakarta Selatan,Kecamatan Tebet,0.0,3825000.0,4.8,33.0,68.0,Kos Putri,12.96,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0
Jakarta Selatan,Kecamatan Tebet,1.0,3525000.0,4.9,40.0,63.0,Kos Putri,9.899999999999999,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
Jakarta Selatan,Tebet,0.0,3225000.0,4.9,5.0,7.0,Kos Putri,12.0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
Jakarta Pusat,Kecamatan Cempaka Putih,0.0,1925000.0,4.8,35.0,47.0,Kos Campur,12.0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
Jakarta Pusat,Kecamatan Cempaka Putih,1.0,2115000.0,4.6,5.0,3.0,Kos Campur,12.8,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Jakarta Pusat,Kecamatan Cempaka Putih,0.0,2225000.0,4.9,5.0,6.0,Kos Campur,14.0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
Jakarta Selatan,Cilandak,0.0,2575000.0,4.6,20.0,31.0,Kos Campur,8.58,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
Jakarta Selatan,Cilandak,0.0,2845000.0,4.5,27.0,45.0,Kos Campur,14.0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
Jakarta Selatan,Kebayoran Baru,0.0,3700000.0,5.0,2.0,8.0,Kos Campur,13.5,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Timur,Pulo Gadung,1.0,1450000.0,5.0,51.0,85.0,Kos Campur,10.5,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
Jakarta Selatan,Kebayoran Lama,0.0,1735000.0,4.8,5.0,14.0,Kos Putra,12.0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Jakarta Selatan,Cilandak,1.0,3682500.0,4.6,1.0,6.0,Kos Campur,20.0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Barat,Taman Sari,0.0,2025000.0,4.0,4.0,5.0,Kos Campur,12.96,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
Jakarta Barat,Taman Sari,0.0,1925000.0,4.8,21.0,43.0,Kos Campur,10.56,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Jakarta Barat,Taman Sari,0.0,1681000.0,4.5,6.0,10.0,Kos Campur,11.16,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
Jakarta Selatan,Kebayoran Baru,1.0,3625000.0,4.6,3.0,10.0,Kos Campur,18.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
Jakarta Timur,Kramat Jati,3.0,1635000.0,4.8,15.0,18.0,Kos Campur,7.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
Jakarta Timur,Kramat Jati,0.0,1592500.0,4.5,23.0,31.0,Kos Campur,7.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
Jakarta Timur,Kramat Jati,0.0,1037000.0,4.5,43.0,72.0,Kos Campur,7.5,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
Jakarta Timur,Kramat Jati,3.0,927500.0,4.6,21.0,40.0,Kos Campur,8.399999999999999,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
Jakarta Barat,Kecamatan Palmerah,0.0,1877500.0,4.6,48.0,90.0,Kos Campur,8.75,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Barat,Kecamatan Palmerah,0.0,1592500.0,4.6,49.0,81.0,Kos Campur,7.5,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1
Jakarta Pusat,Cempaka Putih,1.0,1842000.0,4.8,31.0,50.0,Kos Campur,7.199999999999999,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
Jakarta Pusat,Cempaka Putih,0.0,1750000.0,4.8,27.0,45.0,Kos Campur,7.199999999999999,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1
Jakarta Timur,Kecamatan Duren Sawit,0.0,1545000.0,4.9,43.0,56.0,Kos Campur,12.0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
Jakarta Timur,Makasar,3.0,2115000.0,4.6,7.0,12.0,Kos Campur,16.0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
Jakarta Timur,Makasar,0.0,1906000.0,4.6,18.0,34.0,Kos Campur,12.0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Jakarta Pusat,Sawah Besar,0.0,2691000.0,4.6,1.0,4.0,Kos Campur,9.610000000000001,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,3312000.0,4.8,4.0,7.0,Kos Campur,17.64,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Pusat,Sawah Besar,0.0,2992500.0,4.0,1.0,4.0,Kos Campur,10.5,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
Jakarta Timur,Duren Sawit,3.0,1592500.0,4.8,50.0,80.0,Kos Campur,12.0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Jakarta Timur,Duren Sawit,1.0,1830000.0,4.5,16.0,23.0,Kos Campur,14.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1
Jakarta Utara,Kelapa Gading,0.0,1865000.0,0.0,0.0,1.0,Kos Putri,9.0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
